                Time     Luminosity_Ratio     Variable_Star_DN      Variable_Sky_DN   Comparison_Star_DN    Comparison_Sky_DN 
            0.038340             2.159415          9960.731883          1158.349259          5398.785363          1322.504349 
            0.038350             2.024781          8493.531724           448.941173          4656.758324           683.690909 
            0.038360             1.780315          9419.348930          1372.151269          4520.096438             0.000000 
            0.038370             1.524068          9161.597302           324.353950          5798.455763             0.000000 
            0.038380             1.811913          9990.182537          1522.596854          5762.016663          1088.732566 
            0.038390             1.657147          8912.520634          1080.103652          5663.563952           937.116611 
            0.038400             1.905160          8873.647755           156.699777          5038.056581           462.614826 
            0.038410             1.907264          8952.393213          1120.804677          4967.131565           860.942412 
            0.038420             1.379318          9240.739793          1660.152961          5495.895260             0.000000 
            0.038430             1.620993          9094.746947           779.902259          5389.141514           259.666738 
            0.038440             1.449578          8443.672768          1624.435638          5415.753655           711.462752 
            0.038450             1.455833          8845.914426          1061.272250          5347.209082             0.000000 
            0.038460             1.848865          9977.243275           964.004426          5858.882412           983.870968 
            0.038470             1.355929          8241.480233          1131.759340          5520.737327           277.306436 
            0.038480             2.836863          9189.209729           783.507295          4065.858943          1102.832118 
            0.038490             2.431584          8432.114249           563.249878          4123.783074           887.676626 
            0.038500             2.769134          8741.823786             0.000000          4605.487228          1448.606830 
            0.038510             1.312168          8019.092148           324.706541          5929.074984            65.202795 
            0.038520             2.906163          9822.316501          1685.246879          4272.408216          1472.472304 
            0.038530             1.782780          9140.906925           524.592112          5040.803247           207.724235 
            0.038540             1.873056          9103.987231           232.311013          4736.472671             0.000000 
            0.038550             1.551239          9308.591021           903.010962          5418.622394             0.000000 
            0.038560             1.997366          9457.345940          1173.735326          4940.336314           793.069246 
            0.038570             2.191499          8992.007410            73.690319          5150.669881          1081.163976 
            0.038580             1.414072          8410.637507          1822.731282          5248.573260           589.754936 
            0.038590             2.138342          8955.766826          1516.533743          4477.248451           998.275704 
            0.038600             1.747057          8361.151891           636.099930          5345.622120           923.871578 
            0.038610             1.919526          9345.015302           319.342987          5564.378796           862.346263 
            0.038620             1.319013          8535.977319          1331.117798          5884.640034           422.330393 
            0.038630             2.868666          8521.397174           670.539327          4026.612140          1289.849544 
            0.038640             1.258096          8702.928971          1752.567747          5885.494552           360.988189 
            0.038650             2.565712          9649.254616           100.870162          4201.483200           479.949339 
            0.038660             1.531221          8631.592102          1490.342047          5883.602405          1219.840083 
            0.038670             2.825795          9031.087094           475.870940          4171.941282          1144.398328 
            0.038680             1.876085          9304.113382           246.091748          4828.150273             0.000000 
            0.038690             1.482912          8193.918748          1738.044788          4540.360729           186.849574 
            0.038700             1.976388          9876.289804           951.180725          4730.552080           214.682455 
            0.038710             2.442235          9725.230885           398.759851          4951.872311          1133.045442 
            0.038720             1.592875          8388.405799          1632.892522          5062.959685           821.878719 
            0.038730             2.641720          8858.276473           781.024034          4367.687002          1310.113834 
            0.038740             1.669955          8226.306882            32.430182          4906.643880             0.000000 
            0.038750             1.532416          8809.035005          1011.000855          5088.717307             0.000000 
            0.038760             1.517464          8332.099442           971.840273          4850.367748             0.000000 
            0.038770             1.789072          9861.206543          1760.585817          4528.885769             1.052889 
            0.038780             2.118138          9165.331193           470.959829          4638.996551           534.272286 
            0.038790             1.876288          8202.601996          1739.639453          4738.547929          1294.000061 
            0.038800             2.441971          8413.675710           614.935490          4571.855831          1378.231147 
            0.038810             1.813720          8511.342644             0.000000          5678.029725           985.274819 
            0.038820             1.706096          8454.158660          1171.399325          4651.081881           382.412183 
            0.038830             2.658880          8291.014411           617.330452          4240.852077          1354.792932 
            0.038840             1.745199          9563.949144             0.000000          5480.147710             0.000000 
            0.038850             1.858016          7957.401471          1054.527952          5027.558214          1312.372204 
            0.038860             2.255379          8881.204456             0.000000          4912.259285           974.471267 
            0.038870             2.138043          8673.991479            32.330329          4868.739891           826.883755 
            0.038880             2.618126          9116.151347          1186.626579          4448.866237          1420.163579 
            0.038890             1.373142          7937.900436          1082.644684          5098.727378           106.341746 
            0.038900             1.455570          9011.915525          1316.746837          5388.042848           101.336711 
            0.038910             1.512472          8916.156145           478.123381          5578.966643             0.000000 
            0.038920             2.214468          9555.770769          1033.951661          4722.861415           874.614704 
            0.038930             2.293443          9531.119517             0.000000          4471.327860           315.515610 
            0.038940             2.238997          7939.342802           160.867475          4790.002136          1315.912351 
            0.038950             1.560804          9296.935881           303.841359          5761.833552             0.000000 
            0.038960             2.111603          9270.636628           523.050479          4668.050172           525.421918 
            0.038970             1.594228          7905.124143          1414.094067          4533.707694           462.126530 
            0.038980             1.214476          8033.858919          1565.674170          5325.907163             0.000000 
            0.038990             1.665616          9560.768688          1463.950644          5991.271706          1130.115665 
            0.039000             2.704814          9301.124912           720.911161          4521.378216          1349.177526 
            0.039010             2.214601          9068.032240           563.949133          4232.856227           392.849513 
            0.039020             1.682262          9692.997980           525.398922          5449.568163             0.000000 
            0.039030             1.820935          9666.759764          1268.488776          4774.742882           162.678915 
            0.039040             1.623779          8089.631935           487.179081          5141.026032           459.074679 
            0.039050             1.791261          8617.609851          1818.421650          4824.304941          1028.550066 
            0.039060             1.444317          8091.722599          1702.842721          4610.736412           187.276833 
            0.039070             1.642410          8538.826466           132.873705          5303.445540           185.384686 
            0.039080             2.052402          8231.207593           224.698566          4756.126591           855.082858 
            0.039090             1.761276          8491.599219           551.882173          4622.150334           114.215522 
            0.039100             1.686188          7932.446791          1178.330284          4005.554369             0.000000 
            0.039110             1.786920          8816.026380          1328.079276          4201.971496            11.551256 
            0.039120             1.671475          9223.028925          1629.261113          5716.971343          1173.818171 
            0.039130             1.539002          9717.436482           869.314375          5749.259926             0.000000 
            0.039140             1.792345          8194.814710           200.373832          5326.029237           865.703299 
            0.039150             2.073434          9601.969848           730.505527          4278.633992             0.000000 
            0.039160             1.780048          8214.728184          1439.414650          5244.911039          1438.657796 
            0.039170             2.138827          9162.579754          1356.124304          4886.806848          1236.930448 
            0.039180             1.546043          8885.845613           935.543392          5510.361034           368.007447 
            0.039190             2.187442          9215.086996           572.032092          5275.368511          1324.152348 
            0.039200             2.244811          8758.232612          1187.005243          4182.439650           809.671316 
            0.039210             2.199670          8284.104752           828.071720          4024.781030           635.166478 
            0.039220             2.206480          9789.956749           218.092937          5492.782373          1154.713584 
            0.039230             1.715472          7938.894778          1190.010575          4617.572558           683.446760 
            0.039240             1.952957          9557.848372           946.559092          5743.156224          1333.796197 
            0.039250             1.730524          7879.277017            81.567644          5211.828974           705.847346 
            0.039260             1.598468          9218.742100          1300.502098          4953.642384             0.000000 
            0.039270             2.602174          8771.653639           777.195882          4164.372692          1092.150639 
            0.039280             1.908777          9220.100320          1085.763198          4261.543626             0.000000 
            0.039290             1.355604          8834.842360          1643.483626          5304.910428             0.000000 
            0.039300             1.630293          8761.300455          1603.102304          5069.429609           678.685873 
            0.039310             1.452794          8176.268331          1131.921703          4958.464309           109.637745 
            0.039320             1.804352          9004.121122            15.152552          5943.662832           961.836604 
            0.039330             1.809107          8877.660121          1520.899958          4719.748527           653.233436 
            0.039340             1.773334          8034.014148           464.130197          5262.733848           994.003113 
            0.039350             1.656442          8830.860134          1407.909769          5976.073489          1494.811853 
            0.039360             1.815129          9571.124802             0.000000          5616.016114           343.043306 
            0.039370             2.265394          9324.176727           951.647385          4180.730613           484.893338 
            0.039380             1.816273          9430.694028           889.964144          5952.085940          1249.748222 
            0.039390             1.660978          8377.996265          1864.384300          4876.979888           955.427717 
            0.039400             2.009454          9734.734825           601.797711          5476.790674           931.806391 
            0.039410             1.513678          7830.936869           153.872214          5470.748009           398.953215 
            0.039420             1.622861          8872.358190          1304.811429          5302.224799           639.133885 
            0.039430             1.379581          8175.445210          1616.003336          4754.661702             0.000000 
            0.039440             1.861617          9211.068014          1045.027209          5844.904935          1458.372753 
            0.039450             2.341355          9144.179144            76.333866          4181.218909           308.313242 
            0.039460             1.420939          8557.437983          1300.944763          5974.120304           867.290262 
            0.039470             2.068169          8045.589245           382.912146          4886.196478          1181.142613 
            0.039480             1.365760          9368.391223          1350.496155          5910.519730            39.872433 
            0.039490             1.919709          7849.981005           148.092067          4462.294382           450.285348 
            0.039500             1.416824          9711.739860          1388.511551          5874.568926             0.000000 
            0.039510             1.899811          9025.691470           240.796632          5482.284005           858.195746 
            0.039520             1.691015          7977.388372           393.597476          4484.756005             0.000000 
            0.039530             1.961838          9124.464772            28.804398          5772.637104          1136.341441 
            0.039540             1.751281          9338.346190           745.648334          4906.521805             0.000000 
            0.039550             1.520658          8117.918699          1370.814667          4436.964019             0.000000 
            0.039560             1.830045          7961.183337          1592.831490          4750.083926          1270.195624 
            0.039570             1.584591          9483.271181          1358.535560          5629.444258           502.105777 
            0.039580             1.413450          8967.699185           968.595231          5719.290750            60.014649 
            0.039590             1.824239          9039.242274          1809.344315          4078.127384           114.886929 
            0.039600             1.793775          8145.057649           659.371026          5009.857479           836.710715 
            0.039610             1.956615          9532.131608          1507.810774          4358.653523           257.530442 
            0.039620             1.772376          9407.623792          1821.383126          4457.899716           177.632984 
            0.039630             1.313593          8971.460958          1198.464495          5917.355876             0.000000 
            0.039640             1.224435          8006.839613          1347.725192          5438.520463             0.000000 
            0.039650             1.676194          8716.463698          1327.669198          5844.843898          1436.765648 
            0.039660             1.725985          9493.228504           986.009151          5513.779107           584.871975 
            0.039670             1.827713          9311.345891           535.764247          5399.456771           598.055971 
            0.039680             2.130770          8426.438893          1205.121382          4831.690420          1442.625202 
            0.039690             1.735436          8071.638404           899.534213          4280.770287           148.030030 
            0.039700             2.025920          8836.989288          1812.612165          4274.239326           806.985687 
            0.039710             1.809622          8420.236225             0.000000          4653.035066             0.000000 
            0.039720             1.622112          8436.418738          1321.863865          5356.059450           970.076601 
            0.039730             2.138762          8972.941838          1285.388913          4918.362987          1323.969237 
            0.039740             1.583729          8578.833509          1069.159940          5872.798853          1131.031220 
            0.039750             1.672013          8374.672384           321.969939          5240.455336           424.283578 
            0.039760             1.925046          7971.469539            81.082011          5299.417096          1200.613422 
            0.039770             1.750320          7885.292972           277.646397          4817.773980           471.343120 
            0.039780             1.333351          8135.857637           691.624644          5938.962981           355.861080 
            0.039790             1.510446          7715.686502          1293.352762          4907.315287           655.369732 
            0.039800             1.407947          8618.675863           909.210950          5820.673238           344.996490 
            0.039810             2.146350          9113.632752           149.264212          5597.766045          1421.201209 
            0.039820             1.200069          7952.594281          1534.036246          5348.490860             0.000000 
            0.039830             2.166392          8199.496725           757.487439          4333.079012           897.869808 
            0.039840             1.463637          8367.478304            25.190471          5699.697867             0.000000 
            0.039850             1.984070          9552.580767          1403.553618          4185.796686            78.569903 
            0.039860             1.434291          8250.913004          1118.108665          4973.052156             0.000000 
            0.039870             1.716718          9546.858693           739.216037          5880.794702           750.282296 
            0.039880             1.998324          8359.635340           191.311903          4087.588122             0.000000 
            0.039890             1.651991          9436.763317           524.294026          5568.041017           173.055208 
            0.039900             1.443623          7780.043214          1383.903549          4430.616169             0.000000 
            0.039910             1.844041          8193.454646          1118.967035          4346.812342           510.406812 
            0.039920             1.655343          7639.307254           462.661155          5256.569109           921.124912 
            0.039930             1.625563          9090.592157          1725.847448          5538.926359          1008.346812 
            0.039940             1.733962          8566.536015           439.212273          4835.108493           147.968993 
            0.039950             1.390980          8040.038392          1382.442512          5711.600085           925.336467 
            0.039960             1.742438          7903.079025             0.000000          5349.833674           814.188055 
            0.039970             1.645295          7678.226350           702.906713          5451.704459          1212.149419 
            0.039980             1.582757          8664.226057           309.792459          5546.555986           268.150884 
            0.039990             1.784957          9201.908860           370.793627          5888.729514           941.206091 
            0.040000             1.530684          8249.555956          1506.290475          5131.748405           726.355785 
            0.040010             1.689821          7953.839302           380.793031          4968.169195           486.602374 
            0.040020             2.006922          8904.376501           689.543458          4921.048616           827.799310 
            0.040030             2.170182          8759.299210            30.918171          5475.508896          1453.550829 
            0.040040             1.335341          7930.057973          1603.623187          4737.693411             0.000000 
            0.040050             2.418705          9011.397504           665.143168          4808.801538          1358.088931 
            0.040060             1.805069          7645.518796           690.132494          5060.884426          1207.632679 
            0.040070             2.420913          9507.460762          1164.964650          4502.945036          1056.932279 
            0.040080             2.978129          9098.032142             0.000000          4424.268319          1369.319742 
            0.040090             1.932557          9034.622382           192.084938          5502.609333           927.045503 
            0.040100             2.736497          9523.780755           591.353264          4564.409314          1300.225837 
            0.040110             1.451243          8706.136552          1180.507756          5185.644093             0.000000 
            0.040120             2.058041          9559.319706          1334.346229          5319.132054          1322.626423 
            0.040130             2.264673          8047.074227            78.351638          4136.967071           618.259224 
            0.040140             1.646150          8202.176995          1590.874153          5275.978881          1259.758293 
            0.040150             1.858985          8830.255623          1840.723856          4671.651357           911.786248 
            0.040160             2.805282          9522.117936          1300.571424          4170.842616          1240.104373 
            0.040170             1.368595          8662.297153          1671.091314          5108.310190             0.000000 
            0.040180             1.999833          9121.486349          1554.291645          5036.164434          1252.250740 
            0.040190             1.406435          8319.406586          1014.139212          5792.779321           598.605304 
            0.040200             3.150240          8346.880947             0.000000          4099.307230          1449.705496 
            0.040210             1.822442          8833.597839           297.676017          4871.303446           187.520981 
            0.040220             2.319943          8249.603345           765.244767          4431.470687          1205.374310 
            0.040230             1.359309          8328.165691           424.866497          5814.203314             0.000000 
            0.040240             1.711850          9296.647774          1714.420782          5345.561083           916.302988 
            0.040250             1.723250          8604.068422          1016.365581          4689.230018           286.095767 
            0.040260             1.435217          8831.866280          1675.468497          5544.785913           558.503983 
            0.040270             1.557053          9475.753496          1402.475096          5184.972686             0.000000 
            0.040280             2.403930          8286.515922          1002.646770          4021.362957           991.378521 
            0.040290             1.720260          8856.792492           365.506514          5384.197516           448.149052 
            0.040300             1.595563          8140.774926           654.358873          4704.733421            12.710959 
            0.040310             1.857602          8596.301901           631.861398          4287.484359             0.000000 
            0.040320             2.319212          8634.152556            60.458012          4859.950560          1163.136692 
            0.040330             1.945423          8064.501761           114.195774          4086.672567             0.000000 
            0.040340             1.640047          8226.562749          1739.575737          5236.304819          1280.938139 
            0.040350             2.332067          9488.938078             0.000000          4187.994018           119.098483 
            0.040360             1.384697          7809.390130           665.801832          5965.514084           806.558428 
            0.040370             1.999152          9040.026209          1011.845878          4985.808893           970.015564 
            0.040380             2.454858          8666.365282           386.546804          4210.394604           837.565233 
            0.040390             1.860746          7667.380096             0.000000          5386.089663          1265.495773 
            0.040400             1.767682          8184.493423             0.000000          5563.280129           933.210242 
            0.040410             1.816221          7685.706607           538.360388          4079.409162           144.123661 
            0.040420             1.558705          9314.975457          1218.765224          5194.189276             0.000000 
            0.040430             1.634461          9110.570183          1763.179581          4565.019684            69.719535 
            0.040440             1.250526          7784.060353          1844.567112          4749.595630             0.000000 
            0.040450             1.309716          7744.088809           654.126279          5923.764763           510.406812 
            0.040460             1.829386          9054.317161          1777.781946          5000.762963          1023.178808 
            0.040470             1.568987          9011.782061          1209.247300          5341.715751           368.739891 
            0.040480             2.642018          9035.044868          1438.405454          4242.011780          1366.695151 
            0.040490             1.861169          7547.336271          1550.067347          4383.739738          1161.427656 
            0.040500             1.932632          8543.773309           272.770837          4439.466536           159.810175 
            0.040510             2.096709          8529.498349             0.000000          5016.693625           948.652608 
            0.040520             1.442010          7516.657759           120.411770          5129.123814             0.000000 
            0.040530             1.686946          8767.436055          1397.453466          5382.976775          1014.145329 
            0.040540             1.538423          8970.086660          1331.375560          5065.584277           100.299081 
            0.040550             1.511685          7536.945158          1445.845155          5324.015015          1294.671468 
            0.040560             1.259236          8710.755773          1633.253988          5620.471816             0.000000 
            0.040570             1.780270          9166.404822            98.015036          5653.553880           559.724723 
            0.040580             1.548177          8797.321671          1748.786399          5930.661946          1377.864925 
            0.040590             2.186246          9372.298093           977.364701          5181.249428          1341.364788 
            0.040600             1.552095          8751.009980          1762.509061          5796.868801          1294.244209 
            0.040610             1.515040          9345.823432          1034.118462          5486.129337             0.000000 
            0.040620             1.910962          8516.765307           238.281957          4332.102420             0.000000 
            0.040630             1.553262          7588.277877          1037.647942          5439.741203          1222.403638 
            0.040640             2.084232          9173.966295            86.594298          4360.057375             0.000000 
            0.040650             1.512831          7497.348125           818.514377          5480.025636          1065.233314 
            0.040660             1.855213          9397.316153          1181.343603          4563.676870           135.090182 
            0.040670             1.613075          8702.844655          1260.777950          5634.327219          1020.737327 
            0.040680             1.227190          7668.091775          1727.248034          5383.159886           542.146062 
            0.040690             1.523872          8152.550298          1044.268977          5293.130284           628.513443 
            0.040700             1.684442          8234.957976           377.037471          4664.998321             0.000000 
            0.040710             2.090704          8948.488430           136.515764          4733.420820           518.585772 
            0.040720             1.839918          8824.590985          1098.728516          5060.090945           861.064486 
            0.040730             2.341117          8932.573174            35.122609          4391.979736           591.463973 
            0.040740             1.954130          8103.087790           792.678236          5172.093875          1431.089206 
            0.040750             1.671993          9022.679220           760.048616          5889.156774           947.370830 
            0.040760             2.200012          8886.696445          1658.721831          4455.946532          1170.522172 
            0.040770             1.812534          9298.581951           595.299035          4801.721244             0.000000 
            0.040780             1.735025          9102.599786           313.394230          5866.695151           800.943022 
            0.040790             1.855446          8837.706827           581.860224          5187.047945           737.525559 
            0.040800             2.166968          8500.057741          1657.479757          4257.026887          1099.353008 
            0.040810             1.342851          9301.481503          1759.375727          5855.952635           239.463485 
            0.040820             1.870141          9111.480966          1492.486028          4526.810511           452.787866 
            0.040830             2.274340          8270.703732          1158.211460          4396.313364          1269.035920 
            0.040840             1.712648          7462.825452             0.000000          5520.676290          1163.197729 
            0.040850             2.036468          8332.122379           542.276235          4946.867275          1121.692557 
            0.040860             1.397957          8535.200244          1300.930529          5676.686911           501.800592 
            0.040870             1.551980          7913.667983             0.000000          5719.962157           620.883816 
            0.040880             1.543683          7475.307816          1438.070044          4425.122837           514.191107 
            0.040890             1.554095          7871.140587          1689.689821          4275.399030           297.875912 
            0.040900             1.717623          9056.670309           877.922654          5336.466567           574.800867 
            0.040910             1.860944          7823.425043          1825.974817          4544.145024          1321.344646 
            0.040920             1.722226          8890.237764          1435.607229          5019.989624           691.503647 
            0.040930             1.539659          8239.041511          1427.575528          5601.123081          1177.114170 
            0.040940             1.230918          8385.843245          1280.501497          5772.392956             0.000000 
            0.040950             1.702386          8271.650685          1306.894675          4189.031648            97.857601 
            0.040960             1.446065          7462.673739           803.303416          5975.951415          1370.784631 
            0.040970             1.291532          7346.161773          1212.398702          4991.912595           242.698447 
            0.040980             2.692993          9010.404834          1233.664770          4246.894742          1359.126560 
            0.040990             1.432636          8494.832838          1821.293337          4658.223212             0.000000 
            0.041000             1.742015          9100.083621             6.565874          5334.513382           114.398633 
            0.041010             1.249209          7442.753148          1481.245437          5574.571978           802.346873 
            0.041020             1.570273          8945.064998           880.422208          5768.547624           632.724998 
            0.041030             1.124974          7444.294479          1702.677075          5388.897366           285.119175 
            0.041040             1.520085          8612.123466           803.565934          5258.522294           121.601001 
            0.041050             1.823621          7868.761315          1401.326646          4284.127323           737.647633 
            0.041060             1.314687          8482.068984          1531.787940          5841.792047           555.146947 
            0.041070             2.133173          8536.338597             0.000000          4001.709037             0.000000 
            0.041080             1.769366          8460.904544             0.000000          4781.884213             0.000000 
            0.041090             1.647565          7804.092886           620.641840          4614.703818           254.661702 
            0.041100             1.616176          8940.854030          1416.711826          5217.322306           561.799982 
            0.041110             1.886586          8401.904855          1677.426119          5051.301614          1486.938078 
            0.041120             2.009268          7510.955193          1176.520490          4559.587390          1406.979583 
            0.041130             1.490329          9018.455190          1017.605277          5368.511002             0.000000 
            0.041140             1.317982          7418.316404          1432.132858          4641.926328            99.993896 
            0.041150             1.914163          7636.897671           464.904404          4775.414289          1028.611103 
            0.041160             1.585678          7778.999554           483.851065          5617.664113          1017.014069 
            0.041170             1.845305          8621.318119           450.916260          5406.659139           978.988006 
            0.041180             1.270745          7538.712217           892.788425          5608.508560           378.566851 
            0.041190             1.299578          7552.087027          1507.822613          5845.820490          1194.875942 
            0.041200             2.182538          9184.224616           347.534068          4103.213599            54.399243 
            0.041210             1.660061          7812.181170           509.978760          4398.754845             0.000000 
            0.041220             1.387752          8203.619275          1281.694976          5105.990783           118.121891 
            0.041230             2.410875          8923.070321          1666.863751          4117.435224          1107.654042 
            0.041240             1.817617          8297.936876          1240.728469          4034.607990           151.936399 
            0.041250             1.501150          8630.352184           264.466536          5572.985015             0.000000 
            0.041260             2.718845          8341.776861             0.000000          4369.335002          1301.202429 
            0.041270             1.432957          8740.112149          1158.281975          5379.253517            88.213752 
            0.041280             2.578992          9094.195599          1429.433598          4051.087985          1079.088717 
            0.041290             1.945762          8704.726084            14.681721          4466.139714             0.000000 
            0.041300             1.602389          7659.535875           115.173840          5629.871517           921.674245 
            0.041310             2.838992          8958.655489          1303.894969          4103.396710          1407.101657 
            0.041320             1.900309          7698.920157           722.664622          4163.151952           492.034669 
            0.041330             1.227239          8004.418140          1041.364083          5673.757134             0.000000 
            0.041340             1.761830          7390.454469           115.396654          4864.650410           735.389264 
            0.041350             1.674048          7248.673177           280.710086          4196.050905            33.707694 
            0.041360             1.980862          9140.767431           222.383881          4502.273629             0.000000 
            0.041370             1.370365          7588.115445          1355.561323          5599.597156          1051.499985 
            0.041380             2.089497          9045.504050          1654.912049          4547.013764          1009.994812 
            0.041390             1.282523          7745.240138           871.527096          5746.696371           387.173070 
            0.041400             2.932217          8100.544328            73.615332          4071.108127          1333.613086 
            0.041410             1.659148          8354.466030          1448.926629          5206.396680          1044.297617 
            0.041420             1.906046          9162.909049          1306.308300          4396.496475           274.559771 
            0.041430             1.332147          7798.067971           214.442253          5778.313547            85.528123 
            0.041440             1.522258          7661.413788          1214.314846          5493.453780          1258.232368 
            0.041450             1.625975          7791.918638            43.588971          4765.343181             0.000000 
            0.041460             2.533270          8058.169817           310.345929          4128.543962          1070.116276 
            0.041470             1.434406          8721.771990          1553.023782          4997.711112             0.000000 
            0.041480             1.237399          8058.978704          1125.301539          5763.969848           160.542619 
            0.041490             2.457791          8728.806653             0.000000          4606.158635          1054.673910 
            0.041500             1.961769          8574.451735           325.644887          4204.779199             0.000000 
            0.041510             2.104908          8545.894113             0.000000          4545.304727           485.320597 
            0.041520             1.616983          7431.060665          1580.494292          4998.626667          1380.428480 
            0.041530             1.168421          8083.248915          1277.775864          5867.244484            42.741173 
            0.041540             1.669923          8831.997729          1178.799004          4582.964568             0.000000 
            0.041550             1.867628          8764.742637           218.833955          4744.895779           169.087802 
            0.041560             1.799807          8567.905954           396.598939          5184.423353           644.322031 
            0.041570             1.898162          7613.294681           263.746534          5245.521409          1373.592334 
            0.041580             1.863348          8978.334275           614.307319          5466.780602           978.072451 
            0.041590             1.690543          9087.415131           310.673335          5853.999451           662.327952 
            0.041600             1.314213          7662.025330          1183.649965          4929.471725             0.000000 
            0.041610             1.723489          8666.702365             0.000000          5746.513260           717.932676 
            0.041620             2.418014          7938.538432            44.810598          4056.093020           791.543321 
            0.041630             1.404466          8188.004431          1427.263226          4813.745537             0.000000 
            0.041640             2.231354          9058.461061          1094.209398          4212.958159           643.711661 
            0.041650             1.745171          8931.267617           443.457888          5434.492019           570.894498 
            0.041660             1.563270          8164.955547           300.778522          5297.097690           266.502884 
            0.041670             1.440724          8455.377386          1589.417252          5998.901334          1233.268227 
            0.041680             1.608509          8004.321519           574.091626          5135.166478           515.839106 
            0.041690             1.571126          7184.357909           616.598577          4182.012391             1.724296 
            0.041700             1.811670          8387.222144          1380.746202          4631.672109           764.259774 
            0.041710             1.226535          8743.136705          1423.680411          5967.589343             0.000000 
            0.041720             1.408995          7399.231324          1111.989541          4667.439802           205.221717 
            0.041730             1.554685          8043.484762          1798.864300          4420.606098           403.958251 
            0.041740             1.718890          8362.349852           200.940329          4748.069704             0.000000 
            0.041750             1.691376          7119.887997             0.000000          4211.737419             2.212592 
            0.041760             1.398595          8545.232167           989.650021          5402.264473             0.000000 
            0.041770             1.541393          8715.838337          1556.220816          5890.194403          1245.292520 
            0.041780             2.427470          7624.748289           346.003989          4330.454421          1331.965087 
            0.041790             1.447247          7619.079550           141.311013          5907.040620           740.150151 
            0.041800             1.595307          7896.500504          1031.622156          4303.170873             0.000000 
            0.041810             1.438455          7748.371361          1434.918926          4389.049959             0.000000 
            0.041820             1.881927          8236.064846             0.000000          4809.350871           432.950835 
            0.041830             1.701742          8988.842103          1054.891779          4662.251656             0.000000 
            0.041840             1.866401          7809.736674           355.554801          5454.939421          1461.058382 
            0.041850             1.997564          7778.127201           711.730992          4524.552141           987.044893 
            0.041860             1.351600          7535.451717           787.991413          5111.178930           118.976409 
            0.041870             1.184295          7442.255892          1200.809958          5270.180364             0.000000 
            0.041880             1.951096          7293.821564           122.066870          4813.135166          1137.379070 
